,game_id,season,type,date_time_GMT,home_team_id,away_team_id,home_goals,away_goals,outcome,home_wins,overtime
18240,2000020282,20002001,R,2000-11-19T00:00:00Z,9,13,5,2,home win REG,1.0,0.0
18325,2000020286,20002001,R,2000-11-19T00:00:00Z,19,7,4,1,home win REG,1.0,0.0
18341,2000020291,20002001,R,2000-11-19T00:00:00Z,28,2,5,3,home win REG,1.0,0.0
18473,2000020287,20002001,R,2000-11-19T00:00:00Z,18,17,3,2,home win REG,1.0,0.0
18529,2000020284,20002001,R,2000-11-19T00:00:00Z,4,15,5,3,home win REG,1.0,0.0
18595,2000020280,20002001,R,2000-11-19T00:00:00Z,6,30,1,6,away win REG,0.0,0.0
19073,2000020281,20002001,R,2000-11-19T00:00:00Z,8,10,1,6,away win REG,0.0,0.0
18494,2000020285,20002001,R,2000-11-19T00:30:00Z,5,11,3,1,home win REG,1.0,0.0
18251,2000020288,20002001,R,2000-11-19T01:00:00Z,20,3,4,5,away win OT,0.0,1.0
19194,2000020294,20002001,R,2000-11-19T22:00:00Z,24,2,2,1,home win REG,1.0,0.0
18587,2000020293,20002001,R,2000-11-19T23:00:00Z,22,20,2,0,home win REG,1.0,0.0
18075,2000020292,20002001,R,2000-11-20T00:00:00Z,29,23,1,6,away win REG,0.0,0.0
18465,2000020296,20002001,R,2000-11-21T00:30:00Z,25,14,6,2,home win REG,1.0,0.0
18983,2000020295,20002001,R,2000-11-21T00:30:00Z,17,18,6,3,home win REG,1.0,0.0
18100,2000020299,20002001,R,2000-11-22T00:00:00Z,3,10,1,3,away win REG,0.0,0.0
18842,2000020300,20002001,R,2000-11-22T00:00:00Z,19,23,3,4,away win REG,0.0,0.0
19050,2000020298,20002001,R,2000-11-22T00:00:00Z,9,6,2,1,home win REG,1.0,0.0
18318,2000020297,20002001,R,2000-11-22T00:30:00Z,8,13,1,4,away win REG,0.0,0.0
18709,2000020301,20002001,R,2000-11-22T00:30:00Z,27,16,1,4,away win REG,0.0,0.0
18067,2000020309,20002001,R,2000-11-23T00:00:00Z,18,25,0,1,away win REG,0.0,0.0
18174,2000020311,20002001,R,2000-11-23T00:00:00Z,21,29,5,2,home win REG,1.0,0.0
18530,2000020306,20002001,R,2000-11-23T00:00:00Z,15,23,3,2,home win OT,1.0,1.0
18629,2000020310,20002001,R,2000-11-23T00:00:00Z,30,20,1,1,tbc win OT,,
18961,2000020302,20002001,R,2000-11-23T00:00:00Z,7,4,1,3,away win REG,0.0,0.0
18128,2000020305,20002001,R,2000-11-23T00:30:00Z,5,12,1,3,away win REG,0.0,0.0
18160,2000020303,20002001,R,2000-11-23T00:30:00Z,10,22,4,3,home win REG,1.0,0.0
18320,2000020307,20002001,R,2000-11-23T00:30:00Z,14,11,8,2,home win REG,1.0,0.0
18454,2000020304,20002001,R,2000-11-23T00:30:00Z,2,3,3,4,away win OT,0.0,1.0
18779,2000020308,20002001,R,2000-11-23T00:30:00Z,17,6,4,5,away win REG,0.0,0.0
19067,2000020312,20002001,R,2000-11-23T00:30:00Z,24,1,2,5,away win REG,0.0,0.0
19072,2000020313,20002001,R,2000-11-23T00:30:00Z,28,16,4,1,home win REG,1.0,0.0
18607,2000020316,20002001,R,2000-11-23T22:30:00Z,26,1,1,6,away win REG,0.0,0.0
18015,2000020315,20002001,R,2000-11-24T00:00:00Z,11,8,0,6,away win REG,0.0,0.0
18118,2000020314,20002001,R,2000-11-24T00:00:00Z,9,22,3,5,away win REG,0.0,0.0
19177,2000020317,20002001,R,2000-11-24T17:00:00Z,6,12,1,3,away win REG,0.0,0.0
18544,2000020325,20002001,R,2000-11-24T18:00:00Z,30,16,2,0,home win REG,1.0,0.0
18885,2000020319,20002001,R,2000-11-24T18:00:00Z,4,5,0,1,away win REG,0.0,0.0
18299,2000020318,20002001,R,2000-11-25T00:00:00Z,7,3,3,2,home win REG,1.0,0.0
18353,2000020324,20002001,R,2000-11-25T00:00:00Z,18,19,0,4,away win REG,0.0,0.0
18445,2000020320,20002001,R,2000-11-25T00:00:00Z,15,2,1,0,home win REG,1.0,0.0
18850,2000020326,20002001,R,2000-11-25T00:00:00Z,20,24,2,2,tbc win OT,,
18415,2000020321,20002001,R,2000-11-25T00:30:00Z,14,13,2,1,home win REG,1.0,0.0
18428,2000020322,20002001,R,2000-11-25T00:30:00Z,17,23,3,2,home win REG,1.0,0.0
19196,2000020323,20002001,R,2000-11-25T00:30:00Z,25,29,3,0,home win REG,1.0,0.0
18594,2000020336,20002001,R,2000-11-25T23:00:00Z,22,24,3,2,home win REG,1.0,0.0
18896,2000020329,20002001,R,2000-11-26T00:00:00Z,2,17,3,4,away win REG,0.0,0.0
18899,2000020328,20002001,R,2000-11-26T00:00:00Z,8,7,3,5,away win REG,0.0,0.0
19071,2000020331,20002001,R,2000-11-26T00:00:00Z,11,15,2,1,home win REG,1.0,0.0
19074,2000020327,20002001,R,2000-11-26T00:00:00Z,10,9,2,4,away win REG,0.0,0.0
19092,2000020334,20002001,R,2000-11-26T00:00:00Z,19,27,5,1,home win REG,1.0,0.0
18506,2000020330,20002001,R,2000-11-26T00:30:00Z,5,26,2,2,tbc win OT,,
18628,2000020337,20002001,R,2000-11-26T00:30:00Z,28,1,2,3,away win REG,0.0,0.0
19143,2000020332,20002001,R,2000-11-26T00:30:00Z,13,14,2,1,home win OT,1.0,1.0
18129,2000020333,20002001,R,2000-11-26T01:00:00Z,29,25,2,4,away win REG,0.0,0.0
18875,2000020335,20002001,R,2000-11-26T01:00:00Z,21,20,3,2,home win OT,1.0,1.0
19080,2000020342,20002001,R,2000-11-26T18:00:00Z,30,23,4,2,home win REG,1.0,0.0
19117,2000020341,20002001,R,2000-11-26T18:30:00Z,12,18,4,7,away win REG,0.0,0.0
18053,2000020338,20002001,R,2000-11-27T00:00:00Z,6,26,4,4,tbc win OT,,
18824,2000020339,20002001,R,2000-11-27T00:00:00Z,3,9,3,2,home win REG,1.0,0.0
19078,2000020340,20002001,R,2000-11-27T00:00:00Z,4,27,1,2,away win REG,0.0,0.0
18627,2000020343,20002001,R,2000-11-28T00:30:00Z,8,11,3,2,home win REG,1.0,0.0
18873,2000020345,20002001,R,2000-11-28T00:30:00Z,17,16,5,6,away win OT,0.0,1.0
19006,2000020344,20002001,R,2000-11-28T00:30:00Z,2,14,7,4,home win REG,1.0,0.0
18213,2000020347,20002001,R,2000-11-29T00:00:00Z,9,7,3,1,home win REG,1.0,0.0
18427,2000020350,20002001,R,2000-11-29T00:00:00Z,23,24,4,1,home win REG,1.0,0.0
18532,2000020346,20002001,R,2000-11-29T00:00:00Z,6,5,3,1,home win REG,1.0,0.0
18540,2000020349,20002001,R,2000-11-29T00:00:00Z,18,20,6,1,home win REG,1.0,0.0
18702,2000020348,20002001,R,2000-11-29T00:00:00Z,3,26,7,6,home win REG,1.0,0.0
18936,2000020351,20002001,R,2000-11-29T00:30:00Z,28,30,4,1,home win REG,1.0,0.0
18107,2000020359,20002001,R,2000-11-30T00:00:00Z,21,27,2,1,home win REG,1.0,0.0
18749,2000020357,20002001,R,2000-11-30T00:00:00Z,29,4,3,4,away win REG,0.0,0.0
18806,2000020360,20002001,R,2000-11-30T00:00:00Z,22,8,2,3,away win REG,0.0,0.0
19079,2000020354,20002001,R,2000-11-30T00:00:00Z,15,14,4,1,home win REG,1.0,0.0
17992,2000020353,20002001,R,2000-11-30T00:30:00Z,1,3,5,2,home win REG,1.0,0.0
18157,2000020355,20002001,R,2000-11-30T00:30:00Z,11,17,4,6,away win REG,0.0,0.0
18203,2000020356,20002001,R,2000-11-30T00:30:00Z,13,12,1,2,away win OT,0.0,1.0
18576,2000020358,20002001,R,2000-11-30T00:30:00Z,25,20,3,4,away win REG,0.0,0.0
19083,2000020352,20002001,R,2000-11-30T00:30:00Z,10,19,5,6,away win OT,0.0,1.0
18023,2000020364,20002001,R,2000-12-01T00:00:00Z,23,8,3,4,away win REG,0.0,0.0
18222,2000020365,20002001,R,2000-12-01T00:00:00Z,27,30,2,0,home win REG,1.0,0.0
18414,2000020362,20002001,R,2000-12-01T00:00:00Z,12,4,2,0,home win REG,1.0,0.0
18750,2000020361,20002001,R,2000-12-01T00:30:00Z,2,10,4,6,away win REG,0.0,0.0
18982,2000020363,20002001,R,2000-12-01T00:30:00Z,16,18,0,3,away win REG,0.0,0.0
19205,2000020366,20002001,R,2000-12-01T00:30:00Z,28,24,3,2,home win OT,1.0,1.0
18105,2000020372,20002001,R,2000-12-02T00:00:00Z,18,16,1,2,away win REG,0.0,0.0
18314,2000020373,20002001,R,2000-12-02T00:00:00Z,21,25,4,2,home win REG,1.0,0.0
18425,2000020369,20002001,R,2000-12-02T00:00:00Z,15,6,3,2,home win REG,1.0,0.0
19105,2000020367,20002001,R,2000-12-02T00:00:00Z,7,5,4,6,away win REG,0.0,0.0
18245,2000020370,20002001,R,2000-12-02T00:30:00Z,11,14,5,3,home win REG,1.0,0.0
18756,2000020368,20002001,R,2000-12-02T00:30:00Z,1,2,0,0,tbc win OT,,
18395,2000020371,20002001,R,2000-12-02T01:00:00Z,13,17,1,3,away win REG,0.0,0.0
18520,2000020381,20002001,R,2000-12-02T22:00:00Z,20,8,1,1,tbc win OT,,
18511,2000020376,20002001,R,2000-12-03T00:00:00Z,9,4,5,3,home win REG,1.0,0.0
18814,2000020375,20002001,R,2000-12-03T00:00:00Z,10,3,8,2,home win REG,1.0,0.0
18874,2000020382,20002001,R,2000-12-03T00:00:00Z,23,22,5,2,home win REG,1.0,0.0
18915,2000020383,20002001,R,2000-12-03T00:00:00Z,27,25,2,5,away win REG,0.0,0.0
18964,2000020374,20002001,R,2000-12-03T00:00:00Z,6,15,0,2,away win REG,0.0,0.0
18167,2000020379,20002001,R,2000-12-03T00:30:00Z,29,11,1,2,away win REG,0.0,0.0
18373,2000020384,20002001,R,2000-12-03T00:30:00Z,26,30,3,2,home win REG,1.0,0.0
18512,2000020380,20002001,R,2000-12-03T00:30:00Z,19,13,5,2,home win REG,1.0,0.0
18737,2000020377,20002001,R,2000-12-03T00:30:00Z,5,7,2,3,away win REG,0.0,0.0
18931,2000020378,20002001,R,2000-12-03T00:30:00Z,14,17,3,0,home win REG,1.0,0.0
18619,2000020385,20002001,R,2000-12-03T18:00:00Z,2,1,1,1,tbc win OT,,
18834,2000020387,20002001,R,2000-12-03T22:00:00Z,12,9,0,2,away win REG,0.0,0.0
18917,2000020390,20002001,R,2000-12-03T22:00:00Z,24,26,4,0,home win REG,1.0,0.0
19166,2000020389,20002001,R,2000-12-03T23:00:00Z,22,28,3,3,tbc win OT,,
18404,2000020386,20002001,R,2000-12-04T00:00:00Z,3,21,3,6,away win REG,0.0,0.0
18758,2000020388,20002001,R,2000-12-04T00:00:00Z,16,29,5,0,home win REG,1.0,0.0
18826,2000020393,20002001,R,2000-12-05T00:00:00Z,20,28,0,8,away win REG,0.0,0.0
19022,2000020394,20002001,R,2000-12-05T00:00:00Z,23,18,6,3,home win REG,1.0,0.0
17988,2000020391,20002001,R,2000-12-05T00:30:00Z,10,13,4,4,tbc win OT,,
18959,2000020392,20002001,R,2000-12-05T00:30:00Z,11,6,5,4,home win REG,1.0,0.0
18298,2000020398,20002001,R,2000-12-06T00:00:00Z,19,24,1,0,home win REG,1.0,0.0
18900,2000020396,20002001,R,2000-12-06T00:00:00Z,9,5,2,4,away win REG,0.0,0.0
18057,2000020395,20002001,R,2000-12-06T00:30:00Z,8,7,2,3,away win REG,0.0,0.0
18252,2000020397,20002001,R,2000-12-06T00:30:00Z,1,21,6,1,home win REG,1.0,0.0
18086,2000020408,20002001,R,2000-12-07T00:00:00Z,27,23,1,1,tbc win OT,,
18115,2000020400,20002001,R,2000-12-07T00:00:00Z,3,15,3,2,home win REG,1.0,0.0
18177,2000020407,20002001,R,2000-12-07T00:00:00Z,22,18,4,0,home win REG,1.0,0.0
18681,2000020401,20002001,R,2000-12-07T00:00:00Z,4,14,6,3,home win REG,1.0,0.0
19066,2000020406,20002001,R,2000-12-07T00:00:00Z,29,24,5,2,home win REG,1.0,0.0
18066,2000020405,20002001,R,2000-12-07T00:30:00Z,17,10,0,3,away win REG,0.0,0.0
18199,2000020404,20002001,R,2000-12-07T00:30:00Z,13,2,1,4,away win REG,0.0,0.0
18226,2000020402,20002001,R,2000-12-07T00:30:00Z,5,6,2,3,away win REG,0.0,0.0
18458,2000020403,20002001,R,2000-12-07T00:30:00Z,11,12,3,5,away win REG,0.0,0.0
18940,2000020409,20002001,R,2000-12-07T00:30:00Z,28,25,2,2,tbc win OT,,
18106,2000020413,20002001,R,2000-12-07T23:30:00Z,26,25,5,2,home win REG,1.0,0.0
18065,2000020412,20002001,R,2000-12-08T00:00:00Z,20,18,3,0,home win REG,1.0,0.0
18725,2000020399,20002001,R,2000-12-08T00:00:00Z,7,1,5,2,home win REG,1.0,0.0
18902,2000020410,20002001,R,2000-12-08T00:30:00Z,16,30,2,4,away win REG,0.0,0.0
18591,2000020415,20002001,R,2000-12-09T00:00:00Z,3,7,5,2,home win REG,1.0,0.0
18675,2000020414,20002001,R,2000-12-09T00:00:00Z,9,8,1,0,home win REG,1.0,0.0
18858,2000020420,20002001,R,2000-12-09T00:00:00Z,30,24,0,1,away win OT,0.0,1.0
18235,2000020419,20002001,R,2000-12-09T00:30:00Z,29,6,3,2,home win OT,1.0,1.0
18334,2000020418,20002001,R,2000-12-09T00:30:00Z,17,4,5,1,home win REG,1.0,0.0
18435,2000020416,20002001,R,2000-12-09T00:30:00Z,11,13,4,3,home win OT,1.0,1.0
18998,2000020421,20002001,R,2000-12-09T00:30:00Z,28,23,1,6,away win REG,0.0,0.0
19113,2000020417,20002001,R,2000-12-09T00:30:00Z,14,21,0,2,away win REG,0.0,0.0
18335,2000020425,20002001,R,2000-12-09T18:00:00Z,1,15,2,3,away win REG,0.0,0.0
18183,2000020426,20002001,R,2000-12-10T00:00:00Z,2,11,2,5,away win REG,0.0,0.0
18292,2000020423,20002001,R,2000-12-10T00:00:00Z,10,5,5,1,home win REG,1.0,0.0
18412,2000020424,20002001,R,2000-12-10T00:00:00Z,8,9,2,4,away win REG,0.0,0.0
18455,2000020429,20002001,R,2000-12-10T00:00:00Z,20,12,7,2,home win REG,1.0,0.0
18804,2000020428,20002001,R,2000-12-10T00:00:00Z,19,16,6,4,home win REG,1.0,0.0
18891,2000020422,20002001,R,2000-12-10T00:00:00Z,6,3,6,4,home win REG,1.0,0.0
18171,2000020427,20002001,R,2000-12-10T00:30:00Z,13,21,2,4,away win REG,0.0,0.0
18168,2000020430,20002001,R,2000-12-10T01:00:00Z,22,26,2,4,away win REG,0.0,0.0
18185,2000020434,20002001,R,2000-12-10T22:00:00Z,30,18,1,2,away win REG,0.0,0.0
18790,2000020437,20002001,R,2000-12-10T22:00:00Z,24,25,0,1,away win REG,0.0,0.0
18441,2000020435,20002001,R,2000-12-11T00:00:00Z,23,26,1,2,away win REG,0.0,0.0
18502,2000020432,20002001,R,2000-12-11T00:00:00Z,17,5,3,4,away win REG,0.0,0.0
18640,2000020436,20002001,R,2000-12-11T00:00:00Z,27,29,1,1,tbc win OT,,
18682,2000020433,20002001,R,2000-12-11T00:00:00Z,16,19,1,6,away win REG,0.0,0.0
18963,2000020431,20002001,R,2000-12-11T00:00:00Z,4,2,5,2,home win REG,1.0,0.0
18537,2000020439,20002001,R,2000-12-12T00:00:00Z,21,14,2,2,tbc win OT,,
18385,2000020438,20002001,R,2000-12-12T00:30:00Z,1,11,4,0,home win REG,1.0,0.0
18742,2000020442,20002001,R,2000-12-12T23:30:00Z,18,4,2,2,tbc win OT,,
18604,2000020440,20002001,R,2000-12-13T00:00:00Z,6,7,0,3,away win REG,0.0,0.0
18297,2000020443,20002001,R,2000-12-13T00:30:00Z,28,3,3,2,home win REG,1.0,0.0
19031,2000020441,20002001,R,2000-12-13T00:30:00Z,2,15,2,3,away win REG,0.0,0.0
18041,2000020450,20002001,R,2000-12-13T23:00:00Z,21,4,3,3,tbc win OT,,
18464,2000020449,20002001,R,2000-12-14T00:00:00Z,30,12,1,1,tbc win OT,,
18257,2000020444,20002001,R,2000-12-14T00:30:00Z,8,20,1,3,away win REG,0.0,0.0
18370,2000020451,20002001,R,2000-12-14T00:30:00Z,24,29,5,4,home win OT,1.0,1.0
18469,2000020446,20002001,R,2000-12-14T00:30:00Z,11,16,3,1,home win REG,1.0,0.0
18596,2000020447,20002001,R,2000-12-14T00:30:00Z,17,13,3,3,tbc win OT,,
19056,2000020445,20002001,R,2000-12-14T00:30:00Z,5,10,4,7,away win REG,0.0,0.0
19183,2000020448,20002001,R,2000-12-14T00:30:00Z,25,22,5,2,home win REG,1.0,0.0
18175,2000020453,20002001,R,2000-12-15T00:00:00Z,15,30,2,1,home win REG,1.0,0.0
18186,2000020452,20002001,R,2000-12-15T00:00:00Z,9,20,4,2,home win REG,1.0,0.0
18430,2000020454,20002001,R,2000-12-15T00:00:00Z,18,22,2,6,away win REG,0.0,0.0
18514,2000020455,20002001,R,2000-12-15T00:00:00Z,27,14,3,2,home win REG,1.0,0.0
18830,2000020456,20002001,R,2000-12-15T00:00:00Z,26,3,5,5,tbc win OT,,
18173,2000020457,20002001,R,2000-12-15T00:30:00Z,28,29,2,1,home win REG,1.0,0.0
19104,2000020464,20002001,R,2000-12-15T23:00:00Z,21,17,3,5,away win REG,0.0,0.0
18329,2000020461,20002001,R,2000-12-16T00:00:00Z,12,7,5,3,home win REG,1.0,0.0
18012,2000020460,20002001,R,2000-12-16T00:30:00Z,5,13,1,4,away win REG,0.0,0.0
18146,2000020462,20002001,R,2000-12-16T00:30:00Z,11,19,3,6,away win REG,0.0,0.0
18228,2000020459,20002001,R,2000-12-16T00:30:00Z,2,10,3,2,home win REG,1.0,0.0
18254,2000020458,20002001,R,2000-12-16T00:30:00Z,1,8,2,1,home win REG,1.0,0.0
19024,2000020465,20002001,R,2000-12-16T00:30:00Z,24,3,6,4,home win REG,1.0,0.0
19112,2000020463,20002001,R,2000-12-16T00:30:00Z,25,16,4,1,home win REG,1.0,0.0
18122,2000020467,20002001,R,2000-12-16T23:30:00Z,7,13,3,2,home win REG,1.0,0.0
18017,2000020466,20002001,R,2000-12-17T00:00:00Z,6,12,4,1,home win REG,1.0,0.0
18028,2000020476,20002001,R,2000-12-17T00:00:00Z,27,28,1,2,away win OT,0.0,1.0
18233,2000020469,20002001,R,2000-12-17T00:00:00Z,8,5,4,4,tbc win OT,,
18468,2000020473,20002001,R,2000-12-17T00:00:00Z,19,17,2,2,tbc win OT,,
18726,2000020470,20002001,R,2000-12-17T00:00:00Z,9,2,6,0,home win REG,1.0,0.0
18771,2000020471,20002001,R,2000-12-17T00:00:00Z,4,1,6,3,home win REG,1.0,0.0
18811,2000020475,20002001,R,2000-12-17T00:00:00Z,23,29,4,3,home win REG,1.0,0.0
18859,2000020468,20002001,R,2000-12-17T00:00:00Z,10,20,5,6,away win OT,0.0,1.0
19088,2000020474,20002001,R,2000-12-17T00:00:00Z,18,16,0,3,away win REG,0.0,0.0
19186,2000020472,20002001,R,2000-12-17T00:00:00Z,15,22,4,0,home win REG,1.0,0.0
18841,2000020477,20002001,R,2000-12-17T00:30:00Z,26,14,3,4,away win REG,0.0,0.0
18243,2000020478,20002001,R,2000-12-17T22:00:00Z,30,25,6,0,home win REG,1.0,0.0
19201,2000020479,20002001,R,2000-12-17T22:00:00Z,24,14,3,1,home win REG,1.0,0.0
18807,2000020481,20002001,R,2000-12-19T00:00:00Z,3,13,6,3,home win REG,1.0,0.0
19179,2000020482,20002001,R,2000-12-19T00:00:00Z,15,28,3,5,away win REG,0.0,0.0
18352,2000020480,20002001,R,2000-12-19T00:30:00Z,8,29,0,2,away win REG,0.0,0.0
19107,2000020483,20002001,R,2000-12-19T00:30:00Z,17,22,4,3,home win OT,1.0,1.0
18905,2000020484,20002001,R,2000-12-20T00:00:00Z,6,4,4,4,tbc win OT,,
18479,2000020487,20002001,R,2000-12-20T00:30:00Z,26,11,6,7,away win OT,0.0,1.0
18908,2000020485,20002001,R,2000-12-20T00:30:00Z,2,12,2,1,home win REG,1.0,0.0
18710,2000020486,20002001,R,2000-12-20T01:00:00Z,21,20,0,3,away win REG,0.0,0.0
18033,2000020495,20002001,R,2000-12-21T00:00:00Z,22,23,3,2,home win OT,1.0,1.0
18434,2000020494,20002001,R,2000-12-21T00:00:00Z,30,9,2,2,tbc win OT,,
18565,2000020496,20002001,R,2000-12-21T00:00:00Z,27,20,4,2,home win REG,1.0,0.0
18766,2000020490,20002001,R,2000-12-21T00:00:00Z,3,19,3,6,away win REG,0.0,0.0
19064,2000020491,20002001,R,2000-12-21T00:00:00Z,15,7,2,2,tbc win OT,,
18215,2000020492,20002001,R,2000-12-21T00:30:00Z,13,5,2,2,tbc win OT,,
18283,2000020493,20002001,R,2000-12-21T00:30:00Z,17,28,0,2,away win REG,0.0,0.0
18476,2000020497,20002001,R,2000-12-21T00:30:00Z,24,11,2,4,away win REG,0.0,0.0
18943,2000020488,20002001,R,2000-12-21T00:30:00Z,10,18,1,3,away win REG,0.0,0.0
18700,2000020489,20002001,R,2000-12-21T01:00:00Z,1,25,4,1,home win REG,1.0,0.0
18169,2000020506,20002001,R,2000-12-22T00:00:00Z,21,26,5,2,home win REG,1.0,0.0
18477,2000020502,20002001,R,2000-12-22T00:00:00Z,4,28,4,3,home win REG,1.0,0.0
18513,2000020499,20002001,R,2000-12-22T00:00:00Z,7,15,1,3,away win REG,0.0,0.0
18855,2000020498,20002001,R,2000-12-22T00:00:00Z,6,10,4,0,home win REG,1.0,0.0
18920,2000020504,20002001,R,2000-12-22T00:00:00Z,29,9,3,3,tbc win OT,,
18422,2000020500,20002001,R,2000-12-22T00:30:00Z,8,18,4,2,home win REG,1.0,0.0
18615,2000020503,20002001,R,2000-12-22T00:30:00Z,14,5,1,1,tbc win OT,,
18672,2000020501,20002001,R,2000-12-22T00:30:00Z,2,25,1,3,away win REG,0.0,0.0
18752,2000020505,20002001,R,2000-12-22T00:30:00Z,16,23,6,4,home win REG,1.0,0.0
18030,2000020509,20002001,R,2000-12-23T00:00:00Z,30,26,4,3,home win REG,1.0,0.0
18630,2000020511,20002001,R,2000-12-23T00:00:00Z,27,11,5,1,home win REG,1.0,0.0
18990,2000020510,20002001,R,2000-12-23T00:00:00Z,20,22,1,1,tbc win OT,,
18326,2000020508,20002001,R,2000-12-23T00:30:00Z,17,24,2,1,home win OT,1.0,1.0
18586,2000020507,20002001,R,2000-12-23T00:30:00Z,13,1,0,2,away win REG,0.0,0.0
18634,2000020518,20002001,R,2000-12-23T18:00:00Z,4,12,2,1,home win OT,1.0,1.0
18751,2000020517,20002001,R,2000-12-23T18:00:00Z,3,18,2,3,away win OT,0.0,1.0
18281,2000020515,20002001,R,2000-12-23T19:00:00Z,9,16,2,3,away win REG,0.0,0.0
18696,2000020513,20002001,R,2000-12-23T20:00:00Z,7,28,5,2,home win REG,1.0,0.0
18006,2000020522,20002001,R,2000-12-24T00:00:00Z,19,24,5,2,home win REG,1.0,0.0
18386,2000020514,20002001,R,2000-12-24T00:00:00Z,8,10,2,5,away win REG,0.0,0.0
18559,2000020520,20002001,R,2000-12-24T00:00:00Z,15,13,5,3,home win REG,1.0,0.0
18694,2000020512,20002001,R,2000-12-24T00:00:00Z,6,17,1,2,away win OT,0.0,1.0
19110,2000020516,20002001,R,2000-12-24T00:00:00Z,2,29,5,7,away win REG,0.0,0.0
18140,2000020521,20002001,R,2000-12-24T00:30:00Z,14,1,1,5,away win REG,0.0,0.0
18878,2000020519,20002001,R,2000-12-24T00:30:00Z,5,25,2,8,away win REG,0.0,0.0
18522,2000020523,20002001,R,2000-12-24T01:00:00Z,21,23,3,2,home win OT,1.0,1.0
18970,2000020527,20002001,R,2000-12-27T00:00:00Z,19,29,5,0,home win REG,1.0,0.0
19170,2000020528,20002001,R,2000-12-27T00:00:00Z,18,21,5,2,home win REG,1.0,0.0
18116,2000020529,20002001,R,2000-12-27T00:30:00Z,26,28,1,2,away win REG,0.0,0.0
18409,2000020524,20002001,R,2000-12-27T00:30:00Z,7,5,3,5,away win REG,0.0,0.0
18642,2000020526,20002001,R,2000-12-27T00:30:00Z,14,12,3,2,home win REG,1.0,0.0
19118,2000020525,20002001,R,2000-12-27T00:30:00Z,11,10,5,3,home win REG,1.0,0.0
18436,2000020534,20002001,R,2000-12-28T00:00:00Z,12,3,4,3,home win REG,1.0,0.0
18570,2000020539,20002001,R,2000-12-28T00:00:00Z,21,22,3,2,home win REG,1.0,0.0
18695,2000020540,20002001,R,2000-12-28T00:00:00Z,23,8,3,2,home win REG,1.0,0.0
18869,2000020530,20002001,R,2000-12-28T00:00:00Z,9,15,1,5,away win REG,0.0,0.0
18402,2000020532,20002001,R,2000-12-28T00:30:00Z,2,6,2,5,away win REG,0.0,0.0
18490,2000020531,20002001,R,2000-12-28T00:30:00Z,1,29,2,2,tbc win OT,,
18868,2000020536,20002001,R,2000-12-28T00:30:00Z,17,30,3,5,away win REG,0.0,0.0
18872,2000020538,20002001,R,2000-12-28T00:30:00Z,25,24,3,1,home win REG,1.0,0.0
18906,2000020535,20002001,R,2000-12-28T00:30:00Z,13,4,2,5,away win REG,0.0,0.0
18994,2000020537,20002001,R,2000-12-28T00:30:00Z,16,27,1,1,tbc win OT,,
19200,2000020533,20002001,R,2000-12-28T00:30:00Z,5,10,5,0,home win REG,1.0,0.0
18052,2000020543,20002001,R,2000-12-28T23:30:00Z,19,26,2,5,away win REG,0.0,0.0
18745,2000020544,20002001,R,2000-12-29T00:00:00Z,18,24,2,2,tbc win OT,,
19161,2000020541,20002001,R,2000-12-29T00:00:00Z,3,11,1,4,away win REG,0.0,0.0
18463,2000020542,20002001,R,2000-12-29T00:30:00Z,14,4,4,3,home win REG,1.0,0.0
19082,2000020545,20002001,R,2000-12-29T00:30:00Z,28,22,2,2,tbc win OT,,
18284,2000020553,20002001,R,2000-12-30T00:00:00Z,30,27,2,2,tbc win OT,,
18999,2000020546,20002001,R,2000-12-30T00:00:00Z,7,9,2,0,home win REG,1.0,0.0
19004,2000020554,20002001,R,2000-12-30T00:00:00Z,21,18,3,1,home win REG,1.0,0.0
19191,2000020555,20002001,R,2000-12-30T00:00:00Z,20,23,5,0,home win REG,1.0,0.0
18099,2000020548,20002001,R,2000-12-30T00:30:00Z,2,11,5,2,home win REG,1.0,0.0
18204,2000020551,20002001,R,2000-12-30T00:30:00Z,16,17,3,2,home win OT,1.0,1.0
18375,2000020549,20002001,R,2000-12-30T00:30:00Z,13,6,3,0,home win REG,1.0,0.0
18697,2000020550,20002001,R,2000-12-30T00:30:00Z,29,12,3,1,home win REG,1.0,0.0
18741,2000020552,20002001,R,2000-12-30T00:30:00Z,25,26,1,4,away win REG,0.0,0.0
19086,2000020547,20002001,R,2000-12-30T00:30:00Z,1,15,4,2,home win REG,1.0,0.0
19081,2000020562,20002001,R,2000-12-30T22:00:00Z,22,8,3,2,home win OT,1.0,1.0
17987,2000020556,20002001,R,2000-12-31T00:00:00Z,2,7,0,2,away win REG,0.0,0.0
18095,2000020560,20002001,R,2000-12-31T00:00:00Z,13,10,1,4,away win REG,0.0,0.0
18288,2000020563,20002001,R,2000-12-31T00:00:00Z,28,23,3,6,away win REG,0.0,0.0
18645,2000020561,20002001,R,2000-12-31T00:00:00Z,19,27,2,1,home win REG,1.0,0.0
18636,2000020558,20002001,R,2000-12-31T00:30:00Z,15,4,6,3,home win REG,1.0,0.0
18927,2000020559,20002001,R,2000-12-31T00:30:00Z,14,6,1,1,tbc win OT,,
19197,2000020557,20002001,R,2000-12-31T00:30:00Z,5,9,5,3,home win REG,1.0,0.0
19130,2000020569,20002001,R,2000-12-31T22:00:00Z,30,24,3,2,home win REG,1.0,0.0
